pdf,page,reason,score,checker,side_pt,x0,y0,x1,y1
"1001_Sacrificios_e__Combinações_Vencedores_Fred_Reinfeld,_Bruce_hq.pdf",259,perdeu-para-embutido,0.5,0.0,267.05,174.44,151.2,438.55,418.25
"1001_Sacrificios_e__Combinações_Vencedores_Fred_Reinfeld,_Bruce_hq.pdf",346,score-baixo,0.0442,0.0,64.47,172.15,150.55,236.29,215.02
"1001_Sacrificios_e__Combinações_Vencedores_Fred_Reinfeld,_Bruce_hq.pdf",346,perdeu-para-embutido,0.5,0.0,268.36,173.45,150.87,440.18,419.24
"1001_Sacrificios_e__Combinações_Vencedores_Fred_Reinfeld,_Bruce_hq.pdf",432,perdeu-para-embutido,0.5,0.0,266.4,174.44,151.2,438.55,417.6
"1001_Sacrificios_e__Combinações_Vencedores_Fred_Reinfeld,_Bruce_hq.pdf",518,perdeu-para-embutido,0.5,0.0,271.64,172.47,148.58,440.51,420.22
"1001_Sacrificios_e__Combinações_Vencedores_Fred_Reinfeld,_Bruce_hq.pdf",604,perdeu-para-embutido,0.5,0.0,267.05,173.45,150.55,438.22,417.6
"1001_Sacrificios_e__Combinações_Vencedores_Fred_Reinfeld,_Bruce_hq.pdf",690,score-baixo,0.0436,0.0,64.8,173.45,149.56,237.27,214.36
"1001_Sacrificios_e__Combinações_Vencedores_Fred_Reinfeld,_Bruce_hq.pdf",690,sem-contraste-de-casa,0.5,0.0,269.67,173.45,149.56,438.55,419.24
"1001_Sacrificios_e__Combinações_Vencedores_Fred_Reinfeld,_Bruce_hq.pdf",776,perdeu-para-embutido,0.5,0.0,267.38,174.44,150.55,439.2,417.93
"1001_Sacrificios_e__Combinações_Vencedores_Fred_Reinfeld,_Bruce_hq.pdf",863,perdeu-para-embutido,0.5,0.0,268.04,172.8,150.22,437.89,418.25
"1001_Sacrificios_e__Combinações_Vencedores_Fred_Reinfeld,_Bruce_hq.pdf",949,perdeu-para-embutido,0.5,0.0,271.31,171.49,148.91,439.53,420.22
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,611.67,0.0,714.76,611.67,791.67
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,103.75,382.58,674.84,486.33,708.22
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,96.22,160.69,534.44,256.91,578.62
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,58.91,446.73,402.55,482.73,461.45
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,58.91,345.6,402.22,380.95,461.13
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,58.91,266.73,402.55,302.73,461.45
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,58.91,207.49,402.55,242.18,461.45
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,59.89,486.98,401.89,520.69,461.78
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,60.22,76.91,401.56,113.56,461.78
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,180.65,342.98,398.62,523.64,465.38
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,273.6,74.62,397.64,348.22,465.05
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,58.91,513.82,267.71,547.53,326.62
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,58.91,99.16,267.71,132.55,326.62
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,60.22,550.8,267.38,586.47,327.6
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,60.22,230.73,267.38,266.07,327.6
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,60.22,174.11,267.38,209.78,327.6
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,60.22,135.49,267.38,171.16,327.6
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,175.75,413.67,264.44,589.42,330.55
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,183.27,228.44,264.44,411.71,330.55
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,203.89,9.16,264.44,213.05,330.55
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,84.11,38.95,198.33,123.05,249.38
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,143.35,134.51,197.67,277.85,251.35
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,125.02,457.53,96.55,582.55,115.53
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,290.95,16.36,96.55,307.31,115.53
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,611.67,0.0,0.0,611.67,77.89
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,611.67,0.0,714.76,611.67,791.67
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,103.75,382.58,674.84,486.33,708.22
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,96.22,160.69,534.44,256.91,578.95
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,58.91,446.73,402.55,482.73,461.45
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,58.91,345.6,402.22,380.95,461.13
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,58.91,267.05,402.55,302.73,461.45
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,59.24,207.16,402.22,242.18,461.45
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,59.89,486.98,401.89,520.69,461.78
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,60.22,76.91,401.56,113.56,461.78
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,180.65,342.98,398.62,523.64,465.38
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,273.6,74.62,397.64,348.22,465.05
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,58.91,513.82,267.71,547.53,326.62
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,58.91,99.16,267.71,132.55,326.62
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,60.22,551.13,267.38,586.47,327.6
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,60.22,230.73,267.38,266.07,327.6
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,60.22,174.44,267.38,209.78,327.6
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,60.22,135.49,267.38,171.16,327.6
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,175.75,413.67,264.44,589.42,330.55
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,183.27,228.44,264.44,411.71,330.55
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,203.89,9.16,264.44,213.05,330.55
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,113.89,9.16,198.0,123.05,249.38
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,200.95,134.51,197.35,335.45,251.35
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,125.02,457.53,96.55,582.55,115.53
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,143.67,311.56,95.24,455.24,117.49
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,290.95,16.36,96.55,307.31,115.53
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,aspecto,0.0,0.0,611.67,0.0,0.0,611.67,77.89
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0216,0.0,53.67,8.51,196.69,59.89,250.36
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0133,0.0,89.02,351.16,4.25,440.18,74.62
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0092,0.0,62.18,135.82,198.98,198.0,249.71
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0067,0.0,56.95,138.44,201.6,195.38,247.09
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0059,0.0,54.0,386.84,535.09,440.84,578.62
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.002,0.0,58.91,267.38,267.71,309.93,326.62
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0016,0.0,58.91,160.04,402.22,201.93,461.13
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0015,0.0,61.53,379.31,535.09,440.84,578.62
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0009,0.0,58.91,305.35,402.22,346.25,461.13
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0002,0.0,58.91,354.11,267.71,392.73,326.62
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0001,0.0,59.89,116.84,401.89,155.13,461.78
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0001,0.0,59.89,403.2,401.89,441.49,461.78
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0,0.0,58.91,54.33,267.71,91.96,326.62
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0,0.0,60.55,470.95,267.05,509.56,327.6
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0,0.0,60.55,310.91,267.05,349.53,327.6
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0,0.0,60.55,11.45,267.05,50.07,327.6
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",1,score-baixo,0.0,0.0,68.4,247.09,343.96,315.49,386.84
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,aspecto,0.0,0.0,175.09,323.35,625.42,498.44,646.04
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,aspecto,0.0,0.0,128.62,330.55,397.64,459.16,452.62
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,aspecto,0.0,0.0,193.09,142.69,397.64,335.78,452.29
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,aspecto,0.0,0.0,253.96,251.02,287.35,504.98,342.33
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,aspecto,0.0,0.0,144.65,96.55,287.35,241.2,342.33
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,aspecto,0.0,0.0,191.78,308.29,150.55,500.07,167.89
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,aspecto,0.0,0.0,205.53,102.11,150.22,307.64,166.58
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,aspecto,0.0,0.0,175.09,323.35,625.42,498.44,646.04
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,aspecto,0.0,0.0,128.62,330.55,397.64,459.16,452.62
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,aspecto,0.0,0.0,193.09,142.69,397.64,335.78,452.29
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,aspecto,0.0,0.0,253.96,251.02,287.35,504.98,342.33
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,aspecto,0.0,0.0,144.65,96.55,287.35,241.2,342.33
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,aspecto,0.0,0.0,398.29,101.78,149.89,500.07,167.89
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,area-relativa,0.0282,0.0,60.22,203.24,659.45,263.45,715.75
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,area-relativa,0.0273,0.0,59.89,203.24,75.93,263.13,132.87
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,area-relativa,0.027,0.0,59.89,338.4,659.45,398.29,715.42
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,area-relativa,0.026,0.0,59.89,338.4,76.25,398.29,132.55
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,area-relativa,0.0024,0.0,56.29,474.87,659.13,516.44,715.42
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,area-relativa,0.0018,0.0,56.62,475.53,76.25,516.44,132.87
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,score-baixo,0.0071,0.0,647.67,91.31,72.0,520.36,719.67
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",2,sem-contraste-de-casa,0.5,0.0,520.36,92.62,135.82,519.05,656.18
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",3,score-baixo,0.0089,0.0,63.82,275.24,518.07,326.95,581.89
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",3,score-baixo,0.0052,0.0,56.29,279.49,522.0,323.67,578.29
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",4,aspecto,0.0,0.0,176.73,216.98,625.09,393.71,639.49
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",4,aspecto,0.0,0.0,210.11,200.62,602.84,410.73,616.91
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",4,aspecto,0.0,0.0,176.73,216.98,624.44,393.71,639.49
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",4,aspecto,0.0,0.0,210.11,200.62,602.84,410.73,616.91
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",5,score-baixo,0.0094,0.0,63.49,279.82,80.18,331.53,143.67
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",5,score-baixo,0.0056,0.0,55.96,284.07,84.11,328.25,140.07
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,225.49,71.67,640.15,297.16,652.58
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,181.96,71.67,550.15,253.64,562.58
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,194.07,71.67,460.15,265.75,472.58
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,179.67,71.67,438.22,251.35,451.64
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,155.78,71.35,369.82,227.13,384.55
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,167.89,71.67,348.22,239.56,360.0
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,261.16,94.25,190.15,355.42,202.58
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,214.36,93.93,167.24,308.29,181.96
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,247.09,94.25,145.31,341.35,159.38
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,225.49,71.67,640.15,297.16,652.58
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,142.69,71.67,617.56,214.36,631.64
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,181.96,71.67,550.15,253.64,562.58
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,194.07,71.67,460.15,265.75,472.58
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,180.0,71.35,437.24,251.35,451.96
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,155.78,71.35,369.49,227.13,384.55
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,167.89,71.67,347.56,239.56,360.0
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,261.16,94.25,190.15,355.42,202.58
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,214.04,94.25,167.56,308.29,181.64
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",6,aspecto,0.0,0.0,247.09,94.25,145.31,341.35,159.38
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",87,perdeu-para-embutido,0.5,0.0,271.96,169.2,149.24,440.51,421.2
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",173,aspecto,0.0,0.0,66.44,237.93,351.82,304.36,385.53
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",173,aspecto,0.0,0.0,72.65,232.04,351.49,304.69,386.18
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",173,perdeu-para-embutido,0.5,0.0,272.29,169.85,149.24,440.84,421.53
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",260,aspecto,0.0,0.0,68.4,248.07,185.24,316.47,218.95
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",260,perdeu-para-embutido,0.5,0.0,268.36,172.47,151.53,439.53,419.89
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",346,perdeu-para-embutido,0.5,0.0,268.04,172.47,150.87,439.53,418.91
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",432,perdeu-para-embutido,0.5,0.0,268.69,171.82,151.2,438.87,419.89
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",518,aspecto,0.0,0.0,73.96,280.8,352.47,354.76,388.47
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",518,perdeu-para-embutido,0.5,0.0,268.36,172.15,151.85,439.2,420.22
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",605,perdeu-para-embutido,0.5,0.0,268.04,172.8,150.87,439.85,418.91
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",691,aspecto,0.0,0.0,66.44,204.55,251.35,270.98,285.38
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",691,aspecto,0.0,0.0,73.31,180.33,318.44,253.64,353.45
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",691,aspecto,0.0,0.0,71.67,199.31,251.35,270.98,285.71
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",691,perdeu-para-embutido,0.5,0.0,268.69,171.82,151.2,438.87,419.89
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",777,aspecto,0.0,0.0,71.35,333.49,317.45,404.84,352.15
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",777,aspecto,0.0,0.0,66.44,305.35,216.98,371.78,251.02
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",777,aspecto,0.0,0.0,71.35,333.49,317.45,404.84,352.15
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",777,aspecto,0.0,0.0,72.0,299.78,216.98,371.78,251.35
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",777,perdeu-para-embutido,0.5,0.0,268.04,172.15,150.87,439.2,418.91
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",863,aspecto,0.0,0.0,66.44,272.29,250.69,338.73,284.73
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",863,aspecto,0.0,0.0,71.67,267.05,250.69,338.73,285.05
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",863,perdeu-para-embutido,0.5,0.0,268.04,172.47,150.87,439.85,418.91
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",950,aspecto,0.0,0.0,66.44,271.64,318.44,338.07,352.47
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",950,aspecto,0.0,0.0,72.0,266.07,318.44,338.07,352.8
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce.pdf",950,perdeu-para-embutido,0.5,0.0,271.96,169.85,149.56,440.84,421.53
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce_hq.pdf",1,aspecto,0.0,0.0,611.67,0.0,714.76,611.67,791.67
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce_hq.pdf",1,aspecto,0.0,0.0,103.75,382.58,674.84,486.33,708.22
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce_hq.pdf",1,aspecto,0.0,0.0,96.22,160.69,534.44,256.91,578.62
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce_hq.pdf",1,aspecto,0.0,0.0,58.91,446.73,402.55,482.73,461.45
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce_hq.pdf",1,aspecto,0.0,0.0,58.91,345.6,402.22,380.95,461.13
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce_hq.pdf",1,aspecto,0.0,0.0,58.91,266.73,402.55,302.73,461.45
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce_hq.pdf",1,aspecto,0.0,0.0,58.91,207.49,402.55,242.18,461.45
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce_hq.pdf",1,aspecto,0.0,0.0,59.89,486.98,401.89,520.69,461.78
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce_hq.pdf",1,aspecto,0.0,0.0,60.22,76.91,401.56,113.56,461.78
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce_hq.pdf",1,aspecto,0.0,0.0,180.65,342.98,398.62,523.64,465.38
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce_hq.pdf",1,aspecto,0.0,0.0,273.6,74.62,397.64,348.22,465.05
"1001_Winning_Chess_Sacrifices_and_Combinations,_Fred_Reinfeld,_Bruce_hq.pdf",1,aspecto,0.0,0.0,58.91,513.82,267.71,547.53,326.62
